transaction_id,year,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Revenue
84358,2025,17:04:51,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
84359,2025,17:05:39,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
84360,2025,17:05:39,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25
84361,2025,17:05:47,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
84362,2025,17:05:47,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
84363,2025,17:05:54,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0
84364,2025,17:06:42,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
84365,2025,17:08:07,2,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0
84366,2025,17:08:07,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0
84367,2025,17:08:39,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0
84368,2025,17:08:39,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0
84369,2025,17:08:39,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
84370,2025,17:08:53,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0
84371,2025,17:08:53,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0
84372,2025,17:09:31,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0
84373,2025,17:09:46,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0
84374,2025,17:09:48,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0
84375,2025,17:09:55,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
84376,2025,17:11:26,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
84377,2025,17:11:26,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5
84378,2025,17:12:09,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
84379,2025,17:13:52,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0
84380,2025,17:13:59,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
84381,2025,17:13:59,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
84382,2025,17:14:10,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0
84383,2025,17:14:10,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75
84384,2025,17:14:30,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0
84385,2025,17:15:02,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0
84386,2025,17:16:18,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0
84387,2025,17:17:50,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0
84388,2025,17:17:59,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
84389,2025,17:18:16,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0
84390,2025,17:18:30,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
84391,2025,17:19:53,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
84392,2025,17:20:59,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0
84393,2025,17:21:17,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0
84394,2025,17:21:17,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0
84395,2025,17:21:20,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
84396,2025,17:22:21,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0
84397,2025,17:22:21,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5
84398,2025,17:22:29,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
84399,2025,17:22:44,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
84400,2025,17:25:59,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0
84401,2025,17:26:07,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0
84402,2025,17:26:44,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0
84403,2025,17:27:59,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0
84404,2025,17:28:24,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5
84405,2025,17:28:46,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1
84406,2025,17:28:46,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
84407,2025,17:28:46,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0
84408,2025,17:29:28,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0
84409,2025,17:29:32,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0
84410,2025,17:30:09,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2
84411,2025,17:30:15,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
84412,2025,17:31:46,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
84413,2025,17:32:02,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1
84414,2025,17:32:20,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0
84415,2025,17:34:26,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
84416,2025,17:35:43,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
84417,2025,17:36:27,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
84418,2025,17:36:35,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0
84419,2025,17:38:26,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
84420,2025,17:38:26,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75
84421,2025,17:40:17,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0
84422,2025,17:41:06,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0
84423,2025,17:41:18,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
84424,2025,17:42:33,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
84425,2025,17:42:58,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
84426,2025,17:43:51,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0
84427,2025,17:44:28,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0
84428,2025,17:44:28,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
84429,2025,17:45:18,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
84430,2025,17:47:32,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
84431,2025,17:47:50,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
84432,2025,17:48:16,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0
84433,2025,17:48:28,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
84434,2025,17:48:33,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
84435,2025,17:48:36,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0
84436,2025,17:48:58,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0
84437,2025,17:49:40,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0
84438,2025,17:49:40,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
84439,2025,17:52:19,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0
84440,2025,17:52:34,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0
84441,2025,17:52:34,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
84442,2025,17:53:12,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0
84443,2025,17:53:30,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0
84444,2025,17:53:59,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0
84445,2025,17:55:15,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0
84446,2025,17:55:41,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
84447,2025,17:55:51,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0
84448,2025,17:56:04,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
84449,2025,17:57:20,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0
84450,2025,17:57:20,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75
84451,2025,17:57:58,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0
84452,2025,17:58:13,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
84453,2025,17:58:17,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
84454,2025,17:59:01,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
84455,2025,18:01:55,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0
84456,2025,18:02:44,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0
84457,2025,18:03:39,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
84458,2025,18:03:39,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
84459,2025,18:04:02,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
84460,2025,18:05:17,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
84461,2025,18:05:27,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0
84462,2025,18:05:27,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25
84463,2025,18:05:49,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0
84464,2025,18:05:54,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0
84465,2025,18:05:54,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0
84466,2025,18:06:43,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
84467,2025,18:07:01,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0
84468,2025,18:08:52,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0
84469,2025,18:09:27,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0
84470,2025,18:13:36,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
84471,2025,18:13:36,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
84472,2025,18:13:37,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0
84473,2025,18:15:15,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0
84474,2025,18:15:43,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
84475,2025,18:16:09,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0
84476,2025,18:16:20,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0
84477,2025,18:16:47,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
84478,2025,18:16:47,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
84479,2025,18:17:54,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0
84480,2025,18:17:54,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
84481,2025,18:18:00,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
84482,2025,18:18:54,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
84483,2025,18:18:54,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
84484,2025,18:20:48,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
84485,2025,18:21:53,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0
84486,2025,18:22:05,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0
84487,2025,18:22:09,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
84488,2025,18:22:09,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
84489,2025,18:22:45,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0
84490,2025,18:23:13,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0
84491,2025,18:23:13,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0
84492,2025,18:23:26,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0
84493,2025,18:24:16,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0
84494,2025,18:24:20,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0
84495,2025,18:24:50,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0
84496,2025,18:25:59,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0
84497,2025,18:28:20,2,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0
84498,2025,18:28:20,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75
84499,2025,18:28:52,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
84500,2025,18:29:39,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
84501,2025,18:32:03,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0
84502,2025,18:32:03,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0
84503,2025,18:32:45,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
84504,2025,18:32:45,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
84505,2025,18:37:55,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0
84506,2025,18:38:05,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
84507,2025,18:38:09,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
84508,2025,18:38:09,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25
84509,2025,18:39:17,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0
84510,2025,18:39:33,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0
84511,2025,18:39:37,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
84512,2025,18:39:57,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
84513,2025,18:40:14,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
84514,2025,18:40:14,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25
84515,2025,18:40:30,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0
84516,2025,18:40:30,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
84517,2025,18:41:19,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0
84518,2025,18:41:40,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0
84519,2025,18:41:40,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25
84520,2025,18:42:34,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0
84521,2025,18:42:36,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0
84522,2025,18:42:36,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
84523,2025,18:42:49,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
84524,2025,18:43:10,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
84525,2025,18:43:10,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25
84526,2025,18:43:35,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
84527,2025,18:44:19,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
84528,2025,18:44:19,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75
84529,2025,18:45:28,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
84530,2025,18:47:38,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0
84531,2025,18:47:38,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5
84532,2025,18:48:10,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0
84533,2025,18:48:32,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0
84534,2025,18:49:27,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
84535,2025,18:52:45,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0
84536,2025,18:54:31,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0
84537,2025,18:55:51,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0
84538,2025,18:57:24,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0
84539,2025,18:57:24,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5
84540,2025,18:58:41,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
84541,2025,18:59:44,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0
84542,2025,19:01:01,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
84543,2025,19:01:01,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
84544,2025,19:02:46,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0
84545,2025,19:04:22,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0
84546,2025,19:04:28,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
84547,2025,19:05:46,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
84548,2025,19:05:46,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75
84549,2025,19:08:29,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0
84550,2025,19:08:32,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0
84551,2025,19:08:36,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
84552,2025,19:08:36,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
84553,2025,19:09:24,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
84554,2025,19:09:29,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75
84555,2025,19:09:34,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
84556,2025,19:10:39,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0
84557,2025,19:11:18,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
84558,2025,19:12:39,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0
84559,2025,19:13:09,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
84560,2025,19:13:26,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0
84561,2025,19:18:23,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0
84562,2025,19:18:23,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
84563,2025,19:20:23,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
84564,2025,19:21:24,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
84565,2025,19:22:49,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
84566,2025,19:23:02,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
84567,2025,19:23:02,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
84568,2025,19:23:20,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0
84569,2025,19:24:27,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
84570,2025,19:25:48,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
84571,2025,19:26:24,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
84572,2025,19:27:16,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5
84573,2025,19:28:08,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0
84574,2025,19:28:45,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2
84575,2025,19:28:45,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75
84576,2025,19:29:43,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
84577,2025,19:29:43,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
84578,2025,19:31:36,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
84579,2025,19:31:36,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25
84580,2025,19:32:55,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0
84581,2025,19:34:06,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0
84582,2025,19:36:05,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0
84583,2025,19:37:52,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0
84584,2025,19:39:24,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0
84585,2025,19:39:24,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25
84586,2025,19:40:32,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0
84587,2025,19:40:35,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0
84588,2025,19:40:35,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
84589,2025,19:41:01,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
84590,2025,19:46:12,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
84591,2025,19:49:12,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0
84592,2025,19:49:12,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25
84593,2025,19:49:13,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0
84594,2025,19:49:34,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
84595,2025,19:49:34,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
